idx,z,e,age,sex,x,y
348073,[],[0.446553002089729],17,1,57.765817377336305,67.59439961488387
348080,[],[0.102725757171704],17,1,55.02319249103915,4.452863814514624
348144,[],[0.330041599599978],17,1,23.595451837773187,30.883265244966392
348163,[],[0.879022867033028],17,1,74.84482986603145,3.1956348251276694
348195,[],[0.849724457857822],17,1,75.52058999476795,20.639270766318628
348210,[],[0.513352315469268],17,0,71.25314937551155,2.2637573743824513
348286,[],[0.116607460438853],17,1,46.44846095632,11.193626135237297
348317,[],[0.642141494404245],16,0,71.10382231608315,30.65677015328784
348330,[],[0.120997067887051],16,1,46.664099596118774,14.831943973172942
348349,[],[0.423650419242987],16,0,76.5558950844504,64.66002766593888
348391,[],[0.0572500274258881],16,0,4.92305120006311,12.401691919601387
348401,[],[0.266757242193456],16,0,48.240365329915775,14.409295789273584
348416,[],[0.463186466012678],16,0,69.19475462954584,62.17928758854609
348427,[],[0.382925977196234],16,0,16.057156696434777,12.188340875522913
348467,[],[0.324980970039692],16,0,22.882925180402147,31.646372779504393
348537,[],[0.502004332999271],16,0,79.52480396730626,10.614191711549571
348545,[],[0.611752359071027],16,0,73.39099498625785,61.34231525617714
348561,[],[0.155115746004061],16,1,78.13502801122696,71.79907397644506
348590,[],[0.0675824481189986],16,1,32.02102504399829,37.54806647580926
348617,[],[0.237021210212276],16,0,38.788782321467885,36.50481875428064
348626,[],[0.398857065790796],16,0,93.09049009829234,39.352528011357705
348647,[],[0.287631019735238],15,1,75.80100805981695,79.082004832498
348650,[],[0.68125671463816],15,0,67.74798320531934,37.76316317768154
348663,[],[0.666081629359071],15,1,69.5186970383739,34.49301929243436
348703,[],[0.8053935097919],15,0,76.05366129078611,21.670174477664755
348713,[],[0.159325748973742],15,1,52.068571600554414,25.702374278251142
348722,[],[0.352686373228021],15,0,16.297808358191272,13.807108637862905
348726,[],[0.130154868606216],15,1,33.11852951333282,23.11926197824243
348755,[],[0.1671086350605],15,1,86.08093581976462,12.212260037240744
348761,[],[0.670416440490117],15,0,70.27139410505342,29.87029123279688
348798,[],[0.382199936114538],15,1,14.439868209593103,11.182875991087467
348844,[],[0.65893229830432],15,0,79.16170533140597,7.0083332953018695
348852,[],[0.117809355211685],15,1,96.45059205834109,59.22265773557053
348868,[],[0.472785160117836],15,0,51.41428718597635,61.7146894831868
348879,[],[0.27250531180545],15,1,23.312720782031583,29.9102245016304
348880,[],[0.140011671826262],15,1,26.30493809887995,32.802890670583025
348929,[],[0.532853791568359],15,1,66.35388519371975,39.73424639333322
348983,[],[0.264377213951153],14,1,36.446225693482006,4.136458145593332
348993,[],[0.472532185850787],14,1,63.167076749283005,43.160284662520745
348995,[],[0.429765057547259],14,0,64.22618126320737,55.18287226322503
349004,[],[0.489881441400885],14,0,83.91223766434854,66.44742499255497
349006,[],[0.134495266289782],14,1,96.984951285523,47.48275524701446
349016,[],[0.498730552499143],14,1,56.09842155636049,61.11661753431576
349065,[],[0.790997596185534],14,1,70.78004976151524,1.2582519963032692
349081,[],[0.163089165887797],14,1,29.154693463445845,21.253020348424716
349085,[],[0.225337835156391],14,1,36.21454034295247,78.24686629055371
349087,[],[0.201475652076426],14,1,60.923852559743764,69.37666271070601
349093,[],[0.46017468940826],14,0,41.685247570629784,70.29389093487082
349098,[],[0.289317994881243],14,1,64.58180578361466,0.7802376057216432
349099,[],[0.101084328889541],14,0,51.1936489115286,15.095294765379853
349108,[],[0.566217604784756],14,0,91.4929694686798,69.17440870135331
349110,[],[0.609545014774801],14,0,74.00752159333436,2.297492862253217
349113,[],[0.179013663314816],14,1,85.145402742533,32.795119593826804
349125,[],[0.0946188208631264],14,1,83.48321498809511,88.5515219373184
349127,[],[0.570087480678401],14,0,81.89030251130005,64.18839550307716
349129,[],[0.651520271881059],14,1,55.3876761883285,62.96733415331463
349133,[],[0.803086662470505],14,1,75.98188683394868,19.988570709144355
349139,[],[0.126162444116432],14,0,24.54285883251435,16.06440474459319
349147,[],[0.631556766933038],14,1,79.14634548743547,13.646784196846786
349161,[],[0.541597310632582],14,1,69.89192998847237,38.56182903893779
349168,[],[0.595477699282465],14,1,71.32580832028391,3.4356231546125753
349175,[],[0.151588914141983],14,0,80.06774672910075,53.045145836445364
349192,[],[0.157952011898974],14,0,5.567558340426037,6.395630896858138
349205,[],[0.108331047771135],14,1,54.14078488264179,37.0899175359379
349208,[],[0.314341493877527],14,0,21.385002293382588,30.111520622679233
349222,[],[0.487193301749433],14,0,91.45597001878903,66.50865743387736
349232,[],[0.546919463361685],14,1,68.78673167153855,33.575403241954774
349249,[],[0.6357066503166],14,0,94.24182182601346,68.85500600110423
349268,[],[0.187567260727483],14,0,81.87458080423467,1.6011470484097021
349281,[],[0.424787864315701],14,0,74.0165358835904,76.63543640296027
349286,[],[0.3527716907914],13,1,52.121109521950366,63.04699784610527
349290,[],[0.128980794227933],13,0,63.88957621254364,21.67143834657731
349303,[],[0.241697352022572],13,1,91.1619918056873,37.74774486585633
349328,[],[0.342994836918544],13,0,81.13939383500005,43.14714991175433
349338,[],[0.456252902154146],13,1,70.43120085669702,59.822274026988154
349352,[],[0.119889746233015],13,1,53.002325573442214,26.535346263436935
349353,[],[0.567945402127356],13,0,54.82135712768946,62.41328094121166
349368,[],[0.696384048704798],13,1,74.74646172095046,24.69887399830664
349369,[],[0.110705025998521],13,0,50.822236157123875,55.51845078816684
349372,[],[0.331058511408707],13,0,42.759745467018604,71.17201431598632
349395,[],[0.12694540504819],13,0,29.60898151994335,1.0315906485122208
349409,[],[0.534028805968639],13,1,74.76400659456033,62.59057196877416
349410,[],[0.162802173421249],13,1,79.36134894130657,53.36504558328193
349412,[],[0.257888159943865],13,1,20.445092874311975,31.639296862599696
349413,[],[0.274129659399742],13,1,85.06758173207623,43.603303356759575
349422,[],[0.919254002323471],13,0,76.08106250292441,19.544976784901017
349425,[],[0.393174305382884],13,1,15.54396812366114,10.474154542786856
349435,[],[0.541974271360324],13,1,74.42966857204692,21.833154518951446
349436,[],[1.0],13,0,73.48794130264213,3.565499958077547
349438,[],[0.112433069062514],13,0,62.67024064392004,73.38467438436142
349441,[],[0.50135600179184],13,1,83.92489609485047,64.15473209779006
349444,[],[0.218963415611337],13,1,55.978933955537066,69.03040914397727
349464,[],[0.398857065790796],13,0,93.66695721233076,39.90272815163219
349469,[],[0.0903136377267201],13,0,42.109612333581524,46.19137232918503
349483,[],[0.759712279360949],13,0,76.90610592419263,12.723265343826073
349490,[],[0.304500639032598],13,0,99.37920641811525,58.97342055727001
349510,[],[0.110234655124101],13,0,62.19320905779702,20.640027263755957
349514,[],[0.570022645354947],13,1,75.51633336691096,26.55435722776972
349547,[],[0.453513224412517],13,1,99.999,59.34188879943741
349558,[],[0.188187001335514],13,1,93.90381267154012,27.8513800874431
349569,[],[0.213287828303522],13,0,81.01930630105271,0.6966807750228974
349600,[],[0.0965737940706042],13,0,47.150452422884925,38.0458820297831
349604,[],[0.237826479848487],13,0,74.700061131044,40.72784950185551
349606,[],[0.467967454507076],13,0,84.87177208240972,65.6532910030066
349607,[],[0.761896665450505],13,0,77.13967913688732,13.710458219230643
349610,[],[0.685034888677162],13,1,93.77376060371788,68.8967971937152
349615,[],[0.463186466012678],13,1,69.231252485435,62.18235039893473
349620,[],[0.112084958348097],13,0,28.034239429075644,32.19937570463267
349622,[],[0.511039864926185],12,1,63.8936694713491,54.360044766828295
349627,[],[0.917972680305597],12,1,73.35052835904912,2.836940384836411
349631,[],[0.743436951615021],12,0,71.76912886510651,32.54952297093936
349637,[],[0.41376208614323],12,1,67.61570211864256,44.45545892887902
349642,[],[0.857982361200689],12,1,76.6045774804623,18.804229303437356
349654,[],[0.651520271881059],12,1,55.23367469701958,62.94101596635138
349661,[],[0.368657922655434],12,0,70.82283875424018,58.95394883037921
349689,[],[0.466285988521026],12,0,94.70304798201056,0.0
349691,[],[0.11542843323409],12,0,4.717846301544194,5.84357108526048
349702,[],[0.302025175637393],12,1,48.112835933566515,15.050176802237525
349714,[],[0.221485541216306],12,0,44.20274732185866,22.142094311728766
349727,[],[0.684950528400276],12,0,75.92262990120942,21.863537193768366
349743,[],[0.146023385014515],12,0,52.02568817559878,47.31650885905357
349747,[],[0.343934816648284],12,0,85.36039703005501,0.12802396977127617
349751,[],[0.0813669586406591],12,0,83.0240455505487,96.59963170233003
349756,[],[0.0932938204537303],12,0,34.51153143787142,45.64752813683009
349764,[],[0.651520271881059],12,1,55.55599566790124,62.20174015706256
349779,[],[0.523900301713352],12,0,65.87164017728348,59.77923793589473
349782,[],[0.17792277879971],12,0,96.02493878372852,27.05853687499578
349789,[],[0.398857065790796],12,1,93.11551397661574,39.784338403866556
349798,[],[0.0867769692696627],12,0,36.56484938890109,16.620572179908457
349799,[],[0.218831265425719],12,0,70.21417918889436,16.651847752687836
349800,[],[0.309430937727864],12,1,90.96375133519038,42.58569050823277
349805,[],[0.186426947813749],12,0,44.72924601734358,64.75478984843606
349809,[],[0.553618474467225],12,0,88.75447358675157,66.5838483472127
349822,[],[0.145221814594067],12,1,51.77077512540276,71.31009763528155
349827,[],[0.478731454115267],12,1,61.98272063812736,61.94306662307837
349838,[],[0.132460744948587],12,1,55.954202642173136,43.90297475423027
349848,[],[0.119411540105574],12,0,55.35806183389923,51.101555236383895
349850,[],[0.212007334088427],12,0,40.99507487114705,34.63515093507559
349864,[],[0.624782089712271],12,1,82.38545876651995,63.177954419285456
349880,[],[0.307810741649344],12,0,46.7708436952302,62.23743849549406
349886,[],[0.581981226585096],12,1,76.23957164827672,9.217961523276957
349904,[],[0.525413654379599],12,0,74.31560709469385,60.831490075635244
349911,[],[0.56535903310322],12,0,45.97406931069769,64.80568911310942
349933,[],[0.728769885418801],12,1,73.14242393203526,29.81498906783357
349940,[],[0.198830834996738],12,1,32.54165196805595,22.538425155963413
349957,[],[0.714289963969383],11,1,65.19954119355825,44.03382965573098
349967,[],[0.12155886914681],11,0,55.556794330962525,14.939071857316488
349971,[],[0.119486976424416],11,1,51.41489556252965,27.466220003388695
349978,[],[0.538860015986621],11,1,76.11150762362483,63.274132094609904
349989,[],[0.111575122177106],11,0,92.80509049423844,88.94692198248335
349994,[],[0.191296375619691],11,0,59.40626165446582,54.21642515682168
349998,[],[0.776404841139332],11,0,71.05948710411856,31.51435125915958
350008,[],[0.709489837186714],11,0,76.30540477833169,15.07756181606824
350022,[],[0.203361627021833],11,0,42.23797560023005,39.53801892002061
350044,[],[0.472532185850787],11,1,63.96104666061987,43.79681281046957
350047,[],[0.728769885418801],11,1,73.23621947834555,29.438577789812104
350050,[],[0.149951648389149],11,1,97.93342500755485,22.30432330566997
350056,[],[0.131706220956641],11,0,35.94656807767307,79.20437480074844
350065,[],[0.157348394692322],11,0,26.654691230328673,28.9317879262361
350077,[],[0.405908828634496],11,1,14.704083585750025,8.78556756771583
350091,[],[0.749448478614623],11,0,76.69806653999206,16.353339388621226
350107,[],[0.17137782860786],11,0,66.12465559971322,12.50601934384036
350147,[],[0.857982361200689],11,0,76.11408969263586,18.75745248249535
350158,[],[0.705432707601349],11,1,76.70937916592065,11.949666724605986
350159,[],[0.155908734779733],11,1,44.404820067065465,7.781102149399638
350167,[],[0.120837615434688],11,1,34.22515127880905,79.07821306649244
350169,[],[0.507223766744474],11,1,79.62100705035883,18.009656390802647
350170,[],[0.348854492618711],11,1,41.06045705699095,75.91879012429668
350172,[],[0.570087480678401],11,1,81.2057234142603,64.50589976742936
350176,[],[0.398118032283462],11,0,57.36277463325169,62.55338976430997
350180,[],[0.705873678528739],11,0,68.05214110591764,34.103421968260896
350184,[],[0.135661727323339],11,0,95.09105497677146,82.57668565846436
350192,[],[0.139224342233056],11,1,99.29108422967047,29.13464011957119
350205,[],[0.153091580383357],11,1,65.20064239322552,15.17564801951645
350226,[],[0.281700415591992],11,1,71.21074624825754,77.11728379756723
350227,[],[0.188866076143964],11,1,84.79801711605525,30.862662541913814
350228,[],[0.078478177890708],11,0,53.18145854087829,54.04497538864078
350235,[],[0.246363323556868],11,0,90.9046657109653,41.85257425479055
350236,[],[0.208213248286945],11,1,44.5968812078836,68.08363902967467
350257,[],[0.268758468360305],11,0,45.85219480185296,7.391837426323743
350263,[],[0.367752793690592],11,0,99.27056390602387,62.48325970866556
350274,[],[0.699814375312935],11,0,69.40260332787302,33.86922466517881
350287,[],[0.491138675875973],11,0,80.28596818465547,11.878083505831215
350300,[],[0.433251828338849],10,0,64.05324459593264,54.427780207633944
350312,[],[0.132160196727828],10,1,68.87252613707962,19.194544030288586
350314,[],[0.146365505395589],10,0,70.22871864039756,50.43124523898813
350317,[],[0.564080153118428],10,0,41.38555391757323,71.62220440331835
350323,[],[0.149988555266127],10,1,30.50592318000754,23.52842503781501
350326,[],[0.266757242193456],10,0,48.88305397336587,14.94352271682149
350332,[],[0.154180774615083],10,1,63.070938617912695,71.01140321738488
350350,[],[0.494714625524596],10,1,77.50415540779596,24.472604308305375
350358,[],[0.108885685009539],10,0,84.92243422095268,98.94851164476192
350359,[],[0.533816783679563],10,1,78.62750064038326,11.651747652829972
350360,[],[0.278651797298948],10,0,79.38165389520441,75.30194991211296
350386,[],[0.776443889855539],10,1,70.24086256768207,32.37653748988159
350389,[],[0.178613553280304],10,1,87.31033453468388,15.776079585634552
350400,[],[0.552222208416858],10,1,64.84083694079146,43.11603524673116
350406,[],[0.3073909590202],10,1,64.65422875641438,29.563229693889088
350407,[],[0.723432099986947],10,1,72.968305660791,2.769343055011694
350424,[],[0.467751670344026],10,1,75.42208122231699,75.40850710763948
350437,[],[0.103957175942917],10,0,51.067979955813385,74.45042112015913
350440,[],[0.284006253833409],10,0,84.57551402742635,44.43625699764583
350445,[],[0.430900723781638],10,1,73.41266129098466,6.668957310723045
350448,[],[0.185123357127192],10,1,60.26397583534975,71.97633283929888
350451,[],[0.149550544306675],10,0,81.09502168100867,52.83777993754678
350452,[],[0.495305518947107],10,1,69.7466719646714,41.1173196278203
350456,[],[0.152057389940389],10,0,22.82771099027402,21.472186018143116
350465,[],[0.188493762542072],10,1,95.45284750973956,49.59324774585033
350472,[],[0.273548933574256],10,1,74.92470583883387,37.020266702408684
350474,[],[0.164496737205891],10,0,66.43485675139047,14.438794685610908
350476,[],[0.508774429175532],10,0,93.74579937123909,67.31389500303524
350481,[],[0.209391125467961],10,0,47.75127689303824,4.165475988258414
350488,[],[0.586559217656458],10,0,82.51641355018864,64.02184624859028
350505,[],[0.588746269622207],10,0,66.63559610403048,41.2095557047397
350512,[],[0.403714553561147],10,1,73.44762364444925,75.52666149375105
350528,[],[0.15876213449549],10,0,95.52464384147791,27.744071654904754
350534,[],[0.791507732252713],10,1,73.53699311087605,1.7296888807928898
350537,[],[0.743651434987656],10,0,77.36275660267192,5.4933600566474645
350539,[],[0.20422815346837],10,0,58.36495411212956,16.21618545995568
350544,[],[0.382199936114538],10,1,14.958292747751798,11.53747964864581
350572,[],[0.182650563477807],10,0,75.46003903460058,45.53158861757103
350582,[],[0.499341881130713],10,0,63.533372141652514,44.93421448644559
350588,[],[0.365942979577499],10,0,98.20704806386577,0.29585820580327
350603,[],[0.162591439718376],9,1,86.17464000451375,21.093756034639824
350604,[],[0.546180369726281],9,1,71.28179873198032,27.120852050769553
350610,[],[0.0912681123396783],9,0,36.45022768806907,14.717128786872228
350620,[],[0.458534402219931],9,1,42.22123719094855,70.01642234189748
350644,[],[0.398857065790796],9,1,93.85073339410155,39.23622458791883
350650,[],[0.275845895483823],9,1,77.6430303514614,29.992998675283605
350662,[],[0.0835369388484468],9,0,23.94213989563771,15.755361856845907
350669,[],[0.401016079323327],9,0,96.73995183890113,1.7168093824500055
350673,[],[0.464445494506949],9,0,14.354671280132353,3.194064599165062
350676,[],[0.268798594023817],9,0,38.66210595548497,34.6711776290026
350677,[],[0.320924000895068],9,0,63.327310930081765,48.29325526064653
350691,[],[0.68125671463816],9,1,67.78312847172843,37.32117560702714
350695,[],[0.673752639879697],9,0,78.88691272611102,13.693944342495692
350702,[],[0.386074290656373],9,1,66.30854730813806,1.8964867112652695
350704,[],[0.760050826586841],9,1,73.95810763583947,28.70603815973027
350715,[],[0.295945430366266],9,1,81.9559162012194,47.81531339040897
350716,[],[0.0598583689940126],9,0,26.974544737927033,43.66852268821338
350724,[],[0.661530413138474],9,1,68.4823974259188,35.58036950084242
350727,[],[0.65893229830432],9,0,79.36706493357657,7.262690010107152
350738,[],[0.671268259968042],9,0,78.23494018848085,12.651554516835304
350742,[],[0.539280763046187],9,0,76.12893401649802,62.296890145998184
350743,[],[0.408693751855459],9,0,83.25616065146477,67.04922168906975
350755,[],[0.484553622940716],9,1,16.67079679989483,1.288297987549819
350763,[],[0.142339304706903],9,0,23.695810028577387,5.527253122267884
350776,[],[0.463597407731955],9,1,81.16220668512919,11.43733730466745
350784,[],[0.199716056510281],9,0,85.72413601620975,1.8411060520702813
350797,[],[0.313849912677747],9,0,56.03474014225529,67.75240929786955
350799,[],[0.256769089056677],9,0,48.34445052268107,60.16521265748532
350802,[],[0.701964263369091],9,1,72.80165469584743,60.58694987516776
350803,[],[0.690277310990733],9,1,70.99635716537823,30.637018511361397
350804,[],[0.517766362298759],9,1,53.05788449559417,61.619451286229584
350809,[],[0.559109553733387],9,1,15.472333666943404,1.7583208968157589
350814,[],[0.525413654379599],9,1,74.44350422270614,60.58380389670209
350815,[],[0.566217604784756],9,0,91.98741849807801,69.11077927222907
350823,[],[0.763431564802106],9,1,77.60857349897523,14.733647251418255
350830,[],[0.23965713042132],9,0,72.67540464046081,44.443651579129124
350853,[],[0.351688552379033],9,1,62.36326097284382,55.15768217114995
350854,[],[0.16707121307647],9,0,68.57320037641455,11.466049723859264
350859,[],[0.322109793698308],9,1,91.86826857232822,40.27016980113436
350860,[],[0.163096115144784],9,1,87.47217027791127,9.708225085798903
350867,[],[0.203708526096116],9,0,68.55285049984252,14.82066654818458
350877,[],[0.145659669726567],9,0,25.546994402380047,18.578590534156994
350887,[],[0.398780489419942],9,0,72.83394933468277,67.41583555802872
350888,[],[0.152407366410944],9,0,64.17907034680259,70.07463582674178
350892,[],[0.161847373313023],9,1,54.56871844335647,45.92285340682418
350901,[],[0.525413654379599],9,0,74.86930811174417,60.63948052529583
350904,[],[0.496801840486491],9,0,62.33355928937466,46.457512076726445
350905,[],[0.160256464366986],9,1,89.56215024937465,7.874005885109898
350911,[],[0.107003990914786],8,1,57.88111650429504,25.42442762670453
350912,[],[0.171036409224825],8,1,62.405897507144815,71.49077474856682
350913,[],[0.581682919325582],8,1,73.29269726737297,60.3011192836062
350921,[],[0.168860944414338],8,1,72.64346926929515,49.57816405060994
350927,[],[0.148486757160965],8,1,94.32440810340178,24.255943178177645
350932,[],[0.186466191202024],8,1,49.496236598794546,14.285951386322497
350942,[],[0.673752639879697],8,0,78.12639985276509,13.888935646097316
350945,[],[0.539280763046187],8,1,76.6622029104125,62.21040499137303
350947,[],[0.115349142616691],8,1,54.56349381515594,40.2501990762765
350948,[],[0.504848578216441],8,1,83.72363072238082,65.61872359526193
350957,[],[0.182949960186502],8,1,56.463139409047585,12.093883689286766
350966,[],[0.237979406365776],8,1,18.960443174064636,27.044709898917294
350971,[],[0.559668119686275],8,0,77.38404327199369,8.674696067222074
350974,[],[0.174832861303974],8,1,88.47909367840506,13.524762130083094
350982,[],[0.322109793698308],8,1,91.3849286882557,40.35541268063957
350988,[],[0.190269910294172],8,0,73.65888959774784,46.473341926303824
350989,[],[0.509877313705467],8,0,41.20845925179487,72.50123098374883
350992,[],[0.408623151976586],8,0,15.94401248871204,3.854279401358581
350999,[],[0.235828034753686],8,0,45.242102682140484,8.90737835367677
351006,[],[0.183213795011696],8,0,76.33835149011094,78.28561198368288
351011,[],[0.617562858883694],8,0,89.76087130220495,66.55163632339625
351013,[],[0.448434133153574],8,1,16.195425179543573,2.6601221785944813
351014,[],[0.426152113657358],8,0,14.891446098665174,4.223890029713354
351016,[],[0.690277310990733],8,1,70.70334984105136,30.31213814253068
351023,[],[0.826447681960519],8,0,78.38567988285932,15.04456570673409
351035,[],[0.586559217656458],8,1,82.2852711454084,64.82993592786458
351036,[],[0.140711324722351],8,1,96.72148327295812,86.65857621888163
351038,[],[0.181765229745045],8,0,98.89394599016352,13.889433854620862
351041,[],[0.336787694853592],8,1,80.68415818529469,45.85578299346109
351055,[],[0.29738749733645],8,0,22.832908731060297,29.262691879052447
351059,[],[0.221485541216306],8,1,44.26792355116673,22.245024315671703
351064,[],[0.314341493877527],8,1,21.423902540335273,30.451139109206935
351067,[],[0.685034888677162],8,0,93.56281287538238,68.74064218299335
351070,[],[0.554536442560895],8,1,66.96083725444952,38.46082366345098
351073,[],[0.430732403883221],8,0,14.371580768466382,10.391051747326198
351077,[],[0.58889078059107],8,0,76.07393875754082,23.059442561081294
351089,[],[0.159438472583785],8,1,52.026188512450275,71.52660823190986
351093,[],[0.149698144503942],8,0,85.10519170107474,17.928108323775678
351101,[],[0.56470912963607],8,0,70.62984645238691,28.90955570558068
351106,[],[0.393186608121706],8,1,15.241708554307522,7.985880379175803
351116,[],[0.160665891870967],8,0,78.14904787853385,54.091788694952264
351118,[],[0.744629228129205],8,1,72.95750114960249,30.248573747270644
351119,[],[0.509290569119753],8,0,72.16283605651938,33.52299720814927
351130,[],[0.565320707114502],8,0,88.30636873631413,65.96431654868513
351137,[],[0.630468139304186],8,0,77.63052931243767,7.831660592461931
351139,[],[0.241327461403284],8,0,57.320923597419785,15.564155208316196
351143,[],[0.453905963698228],8,1,73.47758323305068,76.36592148724372
351148,[],[0.275726320994649],8,1,36.42915690447102,3.1059333138617835
351151,[],[0.733970621715689],8,0,75.42670881828933,24.04252407219617
351159,[],[0.403714553561147],8,1,73.05546275944104,75.7583872226775
351161,[],[0.119798252147641],8,0,29.64860644436367,2.0111263562946133
351162,[],[0.711411535647018],8,0,78.24856327383694,20.68234199648517
351165,[],[0.111358081724366],8,0,41.772557614480235,51.87523286668435
351167,[],[0.570087480678401],8,0,81.30439579363113,64.3009081617167
351169,[],[0.8053935097919],8,0,76.98515450068386,21.5405489343784
